"","stringency_index","cases_pm","vaxxed_ph","deaths_pm","date","iso_code","continent","country","positive_rate","population","accept","death_group","cases_group"
"885",46.3,25.776,56.04,0.644,2021-10-18,"COL","South America","Colombia",0.037,51265841,0.705120406930693,"average","average"
"886",46.3,27.897,57.56,0.594,2021-10-25,"COL","South America","Colombia",0.045,51265841,0.700507253482557,"average","average"
"887",46.3,31.742,NA,0.591,2021-11-01,"COL","South America","Colombia",0.047,51265841,0.694616936762861,"average","average"
"888",46.3,36.176,NA,0.725,2021-11-08,"COL","South America","Colombia",0.051,51265841,0.69757078262589,"average","average"
"889",46.3,48.228,NA,0.73,2021-11-15,"COL","South America","Colombia",0.057,51265841,0.661497925127623,"average","average"
"890",55.56,186.916,NA,2.808,2020-12-21,"CRI","North America","Costa Rica",0.28,5139053,0.822655042097999,"high","high"
"891",55.56,163.148,NA,2.974,2020-12-28,"CRI","North America","Costa Rica",0.287,5139053,0.826339574598071,"high","high"
"892",63.89,185.526,NA,2.363,2021-01-04,"CRI","North America","Costa Rica",0.312,5139053,0.816147357098723,"high","high"
"893",63.89,211.962,NA,3.447,2021-01-11,"CRI","North America","Costa Rica",0.294,5139053,0.836526916764762,"high","high"
"894",63.89,165.539,0.57,2.919,2021-01-18,"CRI","North America","Costa Rica",0.282,5139053,0.838896208039039,"high","high"
"895",63.89,131.458,0.89,2.78,2021-01-25,"CRI","North America","Costa Rica",0.282,5139053,0.833887884232711,"high","high"
"896",63.89,106.301,0.89,2.113,2021-02-01,"CRI","North America","Costa Rica",0.159,5139053,0.835755588617509,"high","average"
"897",56.48,79.67,0.91,1.612,2021-02-08,"CRI","North America","Costa Rica",0.126,5139053,0.829064137584705,"average","average"
"898",56.48,71.97,1.06,1.056,2021-02-15,"CRI","North America","Costa Rica",0.112,5139053,0.82586777544807,"average","average"
"899",56.48,73.666,1.11,1.446,2021-02-22,"CRI","North America","Costa Rica",0.103,5139053,0.825640363301852,"average","average"
"900",56.48,67.05,2.02,0.834,2021-03-01,"CRI","North America","Costa Rica",0.08,5139053,0.825477992771084,"average","average"
"901",56.48,43.199,2.95,0.584,2021-03-08,"CRI","North America","Costa Rica",0.095,5139053,0.847232017499184,"average","average"
"902",56.48,68.189,3.7,0.806,2021-03-15,"CRI","North America","Costa Rica",0.101,5139053,0.823989155265327,"average","average"
"903",56.48,78.113,4.01,0.945,2021-03-22,"CRI","North America","Costa Rica",0.09,5139053,0.823503314788367,"average","average"
"904",56.48,91.04,4.36,0.973,2021-03-29,"CRI","North America","Costa Rica",0.094,5139053,0.828698426967043,"average","average"
"905",62.04,44.088,NA,0.723,2021-04-05,"CRI","North America","Costa Rica",0.096,5139053,0.826464191528428,"average","average"
"906",62.04,160.674,6.89,1.696,2021-04-12,"CRI","North America","Costa Rica",0.143,5139053,0.810767063371271,"average","high"
"907",62.04,230.532,8.77,2.252,2021-04-19,"CRI","North America","Costa Rica",0.171,5139053,0.831039235230418,"high","high"
"908",62.04,289.186,10.48,1.918,2021-04-26,"CRI","North America","Costa Rica",0.252,5139053,0.832631393674011,"high","high"
"909",62.04,429.095,11.77,3.391,2021-05-03,"CRI","North America","Costa Rica",0.281,5139053,0.817879656901011,"high","high"
"910",56.48,411.471,12.79,3.892,2021-05-10,"CRI","North America","Costa Rica",0.263,5139053,0.84632066447619,"high","high"
"911",56.48,476.686,14.05,5.421,2021-05-17,"CRI","North America","Costa Rica",0.282,5139053,0.850776146846614,"high","high"
"912",66.67,442.077,16.88,6.227,2021-05-24,"CRI","North America","Costa Rica",0.292,5139053,0.862026577579101,"high","high"
"913",66.67,401.881,NA,5.337,2021-05-31,"CRI","North America","Costa Rica",0.269,5139053,0.862499223080604,"high","high"
"914",66.67,359.544,23.73,5.198,2021-06-07,"CRI","North America","Costa Rica",0.214,5139053,0.858532854280964,"high","high"
"915",55.56,324.796,27.43,4.448,2021-06-14,"CRI","North America","Costa Rica",0.191,5139053,0.84342759280303,"high","high"
"916",55.56,291.632,NA,3.947,2021-06-21,"CRI","North America","Costa Rica",0.169,5139053,0.835654263175966,"high","high"
"917",55.56,283.793,31.7,3.28,2021-06-28,"CRI","North America","Costa Rica",0.153,5139053,0.806140815152304,"high","high"
"918",55.56,278.539,33.17,2.168,2021-07-05,"CRI","North America","Costa Rica",0.14,5139053,0.840292945876619,"high","high"
"919",54.63,171.182,NA,1.307,2021-07-12,"CRI","North America","Costa Rica",0.149,5139053,0.803125071681657,"average","high"
"920",54.63,341.892,38.58,3.697,2021-07-19,"CRI","North America","Costa Rica",0.135,5139053,0.796515386619933,"high","high"
"921",54.63,161.981,50.07,0.973,2021-07-26,"CRI","North America","Costa Rica",0.153,5139053,0.759443404929578,"average","high"
"922",54.63,228.113,NA,2.474,2021-08-02,"CRI","North America","Costa Rica",0.149,5139053,0.760784364761654,"high","high"
"923",54.63,379.392,54.11,3.669,2021-08-09,"CRI","North America","Costa Rica",0.185,5139053,0.703083597728032,"high","high"
"924",54.63,324.879,57.38,2.585,2021-08-16,"CRI","North America","Costa Rica",0.178,5139053,0.65972713024055,"high","high"
"925",54.63,369.523,58.95,2.947,2021-08-23,"CRI","North America","Costa Rica",0.2,5139053,0.631873138211382,"high","high"
"926",54.63,436.517,59.53,3.642,2021-08-30,"CRI","North America","Costa Rica",0.227,5139053,0.628772441127695,"high","high"
"927",54.63,472.544,NA,4.17,2021-09-06,"CRI","North America","Costa Rica",0.244,5139053,0.642428810576164,"high","high"
"928",54.63,323.573,61.19,3.113,2021-09-13,"CRI","North America","Costa Rica",0.296,5139053,0.64759218841151,"high","high"
"929",54.63,580.124,63.72,8.395,2021-09-20,"CRI","North America","Costa Rica",0.321,5139053,0.580248943494038,"high","high"
"930",54.63,426.593,66.3,6.143,2021-09-27,"CRI","North America","Costa Rica",0.26,5139053,0.518748457201087,"high","high"
"931",54.63,331.273,67.52,6.032,2021-10-04,"CRI","North America","Costa Rica",0.225,5139053,0.494114227714749,"high","high"
"932",54.63,241.262,68.6,5.671,2021-10-11,"CRI","North America","Costa Rica",0.181,5139053,0.552522649006623,"high","high"
"933",54.63,176.742,70,4.42,2021-10-18,"CRI","North America","Costa Rica",0.15,5139053,0.515039611336032,"high","high"
"934",54.63,117.087,NA,3.503,2021-10-25,"CRI","North America","Costa Rica",0.214,5139053,0.452703471193416,"high","average"
"935",54.63,94.459,72.99,2.641,2021-11-01,"CRI","North America","Costa Rica",0.214,5139053,0.327345461868958,"high","average"
"936",NA,66.799,73.76,2.391,2021-11-08,"CRI","North America","Costa Rica",0.069,5139053,0.303233001064963,"high","average"
"937",NA,47.146,74.37,1.64,2021-11-15,"CRI","North America","Costa Rica",0.051,5139053,0.351972970790378,"average","average"
"938",56.48,642.946,NA,19.32,2020-12-21,"HRV","Europe","Croatia",0.2736,4081657,0.546383074973224,"high","high"
"939",67.59,333.128,NA,16.87,2020-12-28,"HRV","Europe","Croatia",0.2282,4081657,0.591259464825119,"high","high"
"940",67.59,282.553,NA,13.545,2021-01-04,"HRV","Europe","Croatia",0.2117,4081657,0.599815957106736,"high","high"
"941",56.48,241.639,NA,9.695,2021-01-11,"HRV","Europe","Croatia",0.1506,4081657,0.616650602701648,"high","high"
"942",56.48,171.674,NA,8.82,2021-01-18,"HRV","Europe","Croatia",0.1227,4081657,0.615817268306101,"high","high"
"943",56.48,137.409,1.42,7.14,2021-01-25,"HRV","Europe","Croatia",0.1104,4081657,0.570161425026055,"high","high"
"944",52.78,121.309,1.44,6.825,2021-02-01,"HRV","Europe","Croatia",0.0948,4081657,0.597189997657549,"high","average"
"945",52.78,103.354,NA,5.04,2021-02-08,"HRV","Europe","Croatia",0.0781,4081657,0.61247768643695,"high","average"
"946",52.78,78.82,1.66,4.935,2021-02-15,"HRV","Europe","Croatia",0.06,4081657,0.606622215592053,"high","average"
"947",52.78,80.22,2.65,3.85,2021-02-22,"HRV","Europe","Croatia",0.0597,4081657,0.615360965957798,"high","average"
"948",49.07,106.644,3.75,3.08,2021-03-01,"HRV","Europe","Croatia",0.0757,4081657,0.612625608163675,"high","average"
"949",43.52,124.039,4.95,2.52,2021-03-08,"HRV","Europe","Croatia",0.0789,4081657,0.601421104988353,"high","average"
"950",43.52,159.809,NA,2.66,2021-03-15,"HRV","Europe","Croatia",0.1157,4081657,0.579607263830103,"high","high"
"951",43.52,231.524,7.63,3.535,2021-03-22,"HRV","Europe","Croatia",0.1432,4081657,0.570096906983359,"high","high"
"952",43.52,340.653,NA,4.375,2021-03-29,"HRV","Europe","Croatia",0.1849,4081657,0.566622244596045,"high","high"
"953",43.52,442.467,NA,6.02,2021-04-05,"HRV","Europe","Croatia",0.2364,4081657,0.571090560360777,"high","high"
"954",52.78,447.087,11.85,8.75,2021-04-12,"HRV","Europe","Croatia",0.2178,4081657,0.56282794298082,"high","high"
"955",52.78,534.167,13.65,9.38,2021-04-19,"HRV","Europe","Croatia",0.2501,4081657,0.544012297122243,"high","high"
"956",52.78,519.257,15.41,10.64,2021-04-26,"HRV","Europe","Croatia",0.2503,4081657,0.564659468120954,"high","high"
"957",49.07,437.007,17.56,10.955,2021-05-03,"HRV","Europe","Croatia",0.1938,4081657,0.567083739812551,"high","high"
"958",49.07,322.873,21.92,9.975,2021-05-10,"HRV","Europe","Croatia",0.1701,4081657,0.537753375770259,"high","high"
"959",49.07,201.564,25.77,8.225,2021-05-17,"HRV","Europe","Croatia",0.1192,4081657,0.478287502078432,"high","high"
"960",46.3,124.389,29.28,6.685,2021-05-24,"HRV","Europe","Croatia",0.0806,4081657,0.412002629093832,"high","average"
"961",46.3,74.235,31.37,3.395,2021-05-31,"HRV","Europe","Croatia",0.0534,4081657,0.40899264774735,"high","average"
"962",38.89,49.945,32.97,2.275,2021-06-07,"HRV","Europe","Croatia",0.0423,4081657,0.402404010325838,"high","average"
"963",38.89,34.055,34.79,2.135,2021-06-14,"HRV","Europe","Croatia",0.029,4081657,0.31298989899789,"high","average"
"964",41.67,21.105,35.66,1.05,2021-06-21,"HRV","Europe","Croatia",0.0192,4081657,0.313764566454352,"average","low"
"965",36.11,16.87,36.32,0.7,2021-06-28,"HRV","Europe","Croatia",0.0186,4081657,0.278565991518468,"average","low"
"966",36.11,20.3,37.04,0.595,2021-07-05,"HRV","Europe","Croatia",0.0202,4081657,0.275394432080308,"average","low"
"967",36.11,20.825,38.16,0.35,2021-07-12,"HRV","Europe","Croatia",0.0223,4081657,0.237028874588906,"average","low"
"968",36.11,27.02,39.04,0.385,2021-07-19,"HRV","Europe","Croatia",0.0288,4081657,0.243401186410809,"average","average"
"969",33.8,36.225,39.77,0.245,2021-07-26,"HRV","Europe","Croatia",0.0328,4081657,0.219878389841008,"low","average"
"970",33.8,39.865,40.43,0.665,2021-08-02,"HRV","Europe","Croatia",0.0199,4081657,0.247624991849839,"average","average"
"971",33.8,45.57,40.8,0.245,2021-08-09,"HRV","Europe","Croatia",0.0275,4081657,0.211031604371316,"low","average"
"972",33.8,69.265,41.21,0.42,2021-08-16,"HRV","Europe","Croatia",0.0367,4081657,0.217601347414421,"average","average"
"973",33.8,96.949,41.66,0.63,2021-08-23,"HRV","Europe","Croatia",0.0459,4081657,0.188695909882353,"average","average"
"974",33.8,122.219,42.22,0.98,2021-08-30,"HRV","Europe","Croatia",0.0546,4081657,0.156591936997992,"average","average"
"975",33.8,164.219,42.73,1.54,2021-09-06,"HRV","Europe","Croatia",0.0748,4081657,0.161070554644086,"average","high"
"976",33.8,212.099,43.19,2.52,2021-09-13,"HRV","Europe","Croatia",0.0922,4081657,0.182877156943727,"high","high"
"977",33.8,285.808,43.75,2.345,2021-09-20,"HRV","Europe","Croatia",0.1198,4081657,0.183954700121507,"high","high"
"978",33.8,275.098,44.32,3.22,2021-09-27,"HRV","Europe","Croatia",0.1248,4081657,0.200961101295953,"high","high"
"979",40.74,308.348,44.91,2.765,2021-10-04,"HRV","Europe","Croatia",0.1441,4081657,0.190985008132214,"high","high"
"980",40.74,318.848,45.46,3.255,2021-10-11,"HRV","Europe","Croatia",0.1495,4081657,0.178313065255293,"high","high"
"981",40.74,357.173,45.87,4.515,2021-10-18,"HRV","Europe","Croatia",0.1755,4081657,0.17438954540855,"high","high"
"982",37.96,622.016,46.3,5.355,2021-10-25,"HRV","Europe","Croatia",0.2807,4081657,0.17146769851232,"high","high"
"983",37.96,891.41,46.84,6.685,2021-11-01,"HRV","Europe","Croatia",0.3497,4081657,0.174949091163535,"high","high"
"984",37.96,1088.319,NA,10.325,2021-11-08,"HRV","Europe","Croatia",0.4049,4081657,0.200556247147049,"high","high"
"985",35.19,1306.122,NA,13.65,2021-11-15,"HRV","Europe","Croatia",0.4123,4081657,0.181870204964777,"high","high"
"986",51.85,602.977,0,2.531,2020-12-21,"DNK","Europe","Denmark",0.0261,5813302,0.868389075105996,"high","high"
"987",51.85,447.103,0.13,3.711,2020-12-28,"DNK","Europe","Denmark",0.0301,5813302,0.883718475018806,"high","high"
"988",67.59,367.654,0.86,4.546,2021-01-04,"DNK","Europe","Denmark",0.0276,5813302,0.8991642133614,"high","high"
"989",70.37,293.367,1.84,5.111,2021-01-11,"DNK","Europe","Denmark",0.0217,5813302,0.906131104056416,"high","high"
"990",70.37,176.197,2.76,5.111,2021-01-18,"DNK","Europe","Denmark",0.0113,5813302,0.914142729073604,"high","high"
"991",70.37,132.725,2.89,5.038,2021-01-25,"DNK","Europe","Denmark",0.007,5813302,0.916089079723596,"high","high"
"992",70.37,90.04,2.97,3.318,2021-02-01,"DNK","Europe","Denmark",0.0047,5813302,0.914914888640697,"high","average"
"993",66.67,75.959,3.16,1.745,2021-02-08,"DNK","Europe","Denmark",0.0038,5813302,0.915207194734256,"average","average"
"994",66.67,67.53,4.02,2.089,2021-02-15,"DNK","Europe","Denmark",0.0033,5813302,0.909051631926191,"high","average"
"995",62.96,79.325,5.41,1.032,2021-02-22,"DNK","Europe","Denmark",0.0037,5813302,0.923078826872561,"average","average"
"996",62.96,90.064,7.36,0.541,2021-03-01,"DNK","Europe","Denmark",0.0036,5813302,0.92202860993719,"average","average"
"997",62.96,87.779,9.06,0.393,2021-03-08,"DNK","Europe","Denmark",0.0033,5813302,0.915168973645156,"average","average"
"998",62.96,142.702,9.72,0.295,2021-03-15,"DNK","Europe","Denmark",0.0052,5813302,0.902698507527265,"low","high"
"999",62.96,140.22,10.6,0.221,2021-03-22,"DNK","Europe","Denmark",0.0049,5813302,0.900242703655027,"low","high"
"1000",64.81,47.06,11.77,0.319,2021-03-29,"DNK","Europe","Denmark",0.0017,5813302,0.896758462438989,"low","average"
"1001",64.81,125.451,13.13,0.369,2021-04-05,"DNK","Europe","Denmark",0.0046,5813302,0.90749273322825,"average","average"
"1002",64.81,110.805,16.36,0.319,2021-04-12,"DNK","Europe","Denmark",0.0036,5813302,0.90409276480044,"low","average"
"1003",64.81,124.542,18.43,0.393,2021-04-19,"DNK","Europe","Denmark",0.0041,5813302,0.896344677398048,"average","average"
"1004",62.04,121.691,21.12,0.442,2021-04-26,"DNK","Europe","Denmark",0.0039,5813302,0.898794369336925,"average","average"
"1005",62.04,131.398,23.43,0.319,2021-05-03,"DNK","Europe","Denmark",0.0045,5813302,0.893901789912605,"low","high"
"1006",59.26,155.186,25.91,0.172,2021-05-10,"DNK","Europe","Denmark",0.0048,5813302,0.889028304905957,"low","high"
"1007",59.26,180.645,28.71,0.147,2021-05-17,"DNK","Europe","Denmark",0.0058,5813302,0.898681279155691,"low","high"
"1008",55.56,173.838,32.17,0.147,2021-05-24,"DNK","Europe","Denmark",0.0062,5813302,0.88180349408657,"low","high"
"1009",55.56,167.448,36.86,0.172,2021-05-31,"DNK","Europe","Denmark",0.0065,5813302,0.877071769752171,"low","high"
"1010",55.56,140.589,41.65,0.098,2021-06-07,"DNK","Europe","Denmark",0.0063,5813302,0.864055473455096,"low","high"
"1011",55.56,77.728,47.38,0.147,2021-06-14,"DNK","Europe","Denmark",0.0045,5813302,0.803569882603069,"low","average"
"1012",50,41.53,52.37,0.123,2021-06-21,"DNK","Europe","Denmark",0.0029,5813302,0.782038644439755,"low","average"
"1013",50,31.774,56.04,0.049,2021-06-28,"DNK","Europe","Denmark",0.0024,5813302,0.758789954135954,"low","average"
"1014",47.22,62.91,59,0.098,2021-07-05,"DNK","Europe","Denmark",0.0039,5813302,0.716539748811068,"low","average"
"1015",47.22,108.544,63.81,0.049,2021-07-12,"DNK","Europe","Denmark",0.0068,5813302,0.640906980648536,"low","average"
"1016",47.22,168.898,67.67,0.074,2021-07-19,"DNK","Europe","Denmark",0.0113,5813302,0.535844481909395,"low","high"
"1017",47.22,131.423,70.57,0.025,2021-07-26,"DNK","Europe","Denmark",0.0111,5813302,0.429415984380547,"low","high"
"1018",38.89,152.188,72.41,0.172,2021-08-02,"DNK","Europe","Denmark",0.0144,5813302,0.37346350781893,"low","high"
"1019",38.89,153.245,73.58,0.049,2021-08-09,"DNK","Europe","Denmark",0.0148,5813302,0.327846825364668,"low","high"
"1020",38.89,172.388,74.36,0.197,2021-08-16,"DNK","Europe","Denmark",0.0168,5813302,0.264914321639899,"low","high"
"1021",38.89,159.83,75,0.172,2021-08-23,"DNK","Europe","Denmark",0.0134,5813302,0.273739937256599,"low","high"
"1022",38.89,162.435,75.5,0.319,2021-08-30,"DNK","Europe","Denmark",0.0134,5813302,0.252764674579624,"low","high"
"1023",29.63,112.795,75.81,0.295,2021-09-06,"DNK","Europe","Denmark",0.0118,5813302,0.221614692425793,"low","average"
"1024",24.07,78.539,76.05,0.541,2021-09-13,"DNK","Europe","Denmark",0.0103,5813302,0.161392531544958,"average","average"
"1025",24.07,55.955,76.23,0.393,2021-09-20,"DNK","Europe","Denmark",0.0088,5813302,0.161959325494388,"average","average"
"1026",24.07,60.379,76.37,0.393,2021-09-27,"DNK","Europe","Denmark",0.0102,5813302,0.177738647457627,"average","average"
"1027",24.07,74.73,76.49,0.442,2021-10-04,"DNK","Europe","Denmark",0.0123,5813302,0.226968808253968,"average","average"
"1028",24.07,99.599,76.6,0.172,2021-10-11,"DNK","Europe","Denmark",0.0144,5813302,0.216162118644068,"low","average"
"1029",24.07,121.372,76.7,0.418,2021-10-18,"DNK","Europe","Denmark",0.0133,5813302,0.150477333756345,"average","average"
"1030",24.07,206.964,76.82,0.27,2021-10-25,"DNK","Europe","Denmark",0.0168,5813302,0.171343868746904,"low","high"
"1031",24.07,280.514,76.99,0.418,2021-11-01,"DNK","Europe","Denmark",0.0172,5813302,0.19352105292172,"average","high"
"1032",24.07,383.726,77.22,0.59,2021-11-08,"DNK","Europe","Denmark",0.0181,5813302,0.184735288681645,"average","high"
"1033",44.44,543.999,77.72,0.786,2021-11-15,"DNK","Europe","Denmark",0.0204,5813302,0.178508928409606,"average","high"
"1034",62.96,76.53,NA,0.274,2020-12-21,"DOM","North America","Dominican Republic",0.1542,10953714,0.591420137133294,"low","average"
"1035",68.52,82.855,NA,0.248,2020-12-28,"DOM","North America","Dominican Republic",0.2564,10953714,0.609378864681142,"low","average"
"1036",70.37,103.931,NA,0.196,2021-01-04,"DOM","North America","Dominican Republic",0.293,10953714,0.609687269297306,"low","average"
"1037",70.37,103.135,NA,0.104,2021-01-11,"DOM","North America","Dominican Republic",0.2447,10953714,0.608486139355065,"low","average"
"1038",70.37,152.381,NA,0.274,2021-01-18,"DOM","North America","Dominican Republic",0.2495,10953714,0.636976046759848,"low","high"
